File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF002DVC	fastq	fastq		reads		ENCSR127PWK	DNase-seq DNase-seq	UBERON:0000970	eye	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_2	36		paired-ended	1	ENCFF002DVE		12145789411	John Stamatoyannopoulos, UW	b0ad21d68a9825ba60ca83fc2f42941e	SRA:SRR5048278	https://www.encodeproject.org/files/ENCFF002DVC/@@download/ENCFF002DVC.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/bdee6482-ebab-45f9-8c62-05ecca10b04b/ENCFF002DVC.fastq.gz		unreplicated experiment, sequencing runs labeled as technical replicates, mismatched file status		file validation error
ENCFF002DVD	fastq	fastq		reads		ENCSR127PWK	DNase-seq DNase-seq	UBERON:0000970	eye	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_2	36		paired-ended	1	ENCFF002DVG		2074743216	John Stamatoyannopoulos, UW	cf0c0b8bd2441f9e4fc3d5fdd183a7de	SRA:SRR5048279	https://www.encodeproject.org/files/ENCFF002DVD/@@download/ENCFF002DVD.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/51117702-e86e-4e45-b2ac-04a2b7d06725/ENCFF002DVD.fastq.gz		unreplicated experiment, sequencing runs labeled as technical replicates, mismatched file status		file validation error
ENCFF002DVF	fastq	fastq		reads		ENCSR127PWK	DNase-seq DNase-seq	UBERON:0000970	eye	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_1	36		single-ended				628852339	John Stamatoyannopoulos, UW	05b0899a5ce1ce93a81803c2fe0f6e7d	SRA:SRR5048280	https://www.encodeproject.org/files/ENCFF002DVF/@@download/ENCFF002DVF.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/046926ae-6844-4048-9ea0-79d73279e7f6/ENCFF002DVF.fastq.gz		unreplicated experiment, sequencing runs labeled as technical replicates, mismatched file status		file validation error
ENCFF002DVE	fastq	fastq		reads		ENCSR127PWK	DNase-seq DNase-seq	UBERON:0000970	eye	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_2	36		paired-ended	2	ENCFF002DVC		12201224465	John Stamatoyannopoulos, UW	820f61629ee591b49ccb1187481886af	SRA:SRR5048278	https://www.encodeproject.org/files/ENCFF002DVE/@@download/ENCFF002DVE.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/34afd4cd-b44a-4e87-bc5c-acdb77a5a42d/ENCFF002DVE.fastq.gz		unreplicated experiment, sequencing runs labeled as technical replicates, mismatched file status		file validation error
ENCFF002DVG	fastq	fastq		reads		ENCSR127PWK	DNase-seq DNase-seq	UBERON:0000970	eye	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1	1_2	36		paired-ended	2	ENCFF002DVD		2154122785	John Stamatoyannopoulos, UW	ff6862a61e68c45858558b9bc0d5f535	SRA:SRR5048279	https://www.encodeproject.org/files/ENCFF002DVG/@@download/ENCFF002DVG.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/07/03/0516eb93-3386-4648-ab39-48853c4f8fad/ENCFF002DVG.fastq.gz		unreplicated experiment, sequencing runs labeled as technical replicates, mismatched file status		file validation error
ENCFF457ONU	fastq	fastq		reads		ENCSR595HZQ	DNase-seq DNase-seq	UBERON:0001264	pancreas	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended				1585588493	Zhiping Weng, UMass	f5050ab84ff81b670b7d1679337ab975	SRA:SRR609598	https://www.encodeproject.org/files/ENCFF457ONU/@@download/ENCFF457ONU.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/667ce967-dfd0-4516-abff-db7f613a6b98/ENCFF457ONU.fastq.gz	low spot score, low read depth			
ENCFF985FNS	fastq	fastq		reads		ENCSR595HZQ	DNase-seq DNase-seq	UBERON:0001264	pancreas	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended				1150862049	Zhiping Weng, UMass	623067b1a52a4e67e059282bdca60434	SRA:SRR609597	https://www.encodeproject.org/files/ENCFF985FNS/@@download/ENCFF985FNS.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/7e1c9d1e-8a03-4260-b76d-aaebc603914c/ENCFF985FNS.fastq.gz	low spot score, low read depth			
ENCFF818GWS	fastq	fastq		reads		ENCSR606UAR	DNase-seq DNase-seq	UBERON:0001224	renal pelvis	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended				1226255175	Zhiping Weng, UMass	2c22ae6d4d851cfc3e236e167270527c	SRA:SRR609557	https://www.encodeproject.org/files/ENCFF818GWS/@@download/ENCFF818GWS.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/6935b2e4-b9c2-4571-8ccb-76768b912cb0/ENCFF818GWS.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF187MFH	fastq	fastq		reads		ENCSR606UAR	DNase-seq DNase-seq	UBERON:0001224	renal pelvis	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended				1472079126	Zhiping Weng, UMass	854fc1ab61e74494be4edcdb026f8c40	SRA:SRR609558	https://www.encodeproject.org/files/ENCFF187MFH/@@download/ENCFF187MFH.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/aa5bfc50-97ed-4854-b724-01b2c8d3258a/ENCFF187MFH.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF862RQS	fastq	fastq		reads		ENCSR683QJJ	DNase-seq DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended				1268404341	Zhiping Weng, UMass	f28e37486eddea2c5e77e951f9cd1977	SRA:SRR097618, SRA:SRR643708	https://www.encodeproject.org/files/ENCFF862RQS/@@download/ENCFF862RQS.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/11/cac88a5a-1b4e-4b14-a9d1-7055897ab01a/ENCFF862RQS.fastq.gz		sequencing runs labeled as technical replicates, mismatched file status		file validation error
ENCFF931EXL	fastq	fastq		reads		ENCSR683QJJ	DNase-seq DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		paired-ended	1	ENCFF879IJW		6307318815	John Stamatoyannopoulos, UW	19b74f4ebb831d589500b1f4b7d1b8da	SRA:SRR643709	https://www.encodeproject.org/files/ENCFF931EXL/@@download/ENCFF931EXL.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/bcf729a3-f620-4454-93e8-975f3a9b970a/ENCFF931EXL.fastq.gz		sequencing runs labeled as technical replicates, mismatched file status		file validation error
ENCFF083PGI	fastq	fastq		reads		ENCSR683QJJ	DNase-seq DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		paired-ended	1	ENCFF169NOQ		9072625343	John Stamatoyannopoulos, UW	2c2df232bfb3705422bbd7d63bab4612	SRA:SRR643711	https://www.encodeproject.org/files/ENCFF083PGI/@@download/ENCFF083PGI.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/d3e70d73-d1f8-4a04-b093-9cdac0a85c96/ENCFF083PGI.fastq.gz		sequencing runs labeled as technical replicates, mismatched file status		file validation error
ENCFF879IJW	fastq	fastq		reads		ENCSR683QJJ	DNase-seq DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		paired-ended	2	ENCFF931EXL		4164342182	John Stamatoyannopoulos, UW	8261a40cf33b2dc24db92224fc14675b	SRA:SRR643710	https://www.encodeproject.org/files/ENCFF879IJW/@@download/ENCFF879IJW.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/0df48a02-9a32-4b31-bf22-fe696e6ac629/ENCFF879IJW.fastq.gz		sequencing runs labeled as technical replicates, mismatched file status		file validation error
ENCFF169NOQ	fastq	fastq		reads		ENCSR683QJJ	DNase-seq DNase-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		paired-ended	2	ENCFF083PGI		9193824719	John Stamatoyannopoulos, UW	b862670403d22915bdb6bc19c42b925c	SRA:SRR643712	https://www.encodeproject.org/files/ENCFF169NOQ/@@download/ENCFF169NOQ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/08/11/6f7fb9f2-7667-40e5-8bd1-5fd1fe0ac8b6/ENCFF169NOQ.fastq.gz		sequencing runs labeled as technical replicates, mismatched file status		file validation error
ENCFF265RSB	fastq	fastq		reads		ENCSR851ZFT	DNase-seq DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_4	36		single-ended				540568392	Zhiping Weng, UMass	1889c310a62513bf965265c8a7a861b0	SRA:SRR412526	https://www.encodeproject.org/files/ENCFF265RSB/@@download/ENCFF265RSB.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/19/8b22759e-9bda-464d-9713-12ac7ec7e655/ENCFF265RSB.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF532SPJ	fastq	fastq		reads		ENCSR851ZFT	DNase-seq DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_4	36		single-ended				596834600	Zhiping Weng, UMass	464ddff8d5c4b4ca208030b5d7d44bce	SRA:SRR412527	https://www.encodeproject.org/files/ENCFF532SPJ/@@download/ENCFF532SPJ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/19/edaec772-cba8-4ee4-a19e-c59843a8c204/ENCFF532SPJ.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF777KQR	fastq	fastq		reads		ENCSR851ZFT	DNase-seq DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_4	36		single-ended				121617074	Zhiping Weng, UMass	687f925eda937ea465d400694352d6c5	SRA:SRR412529	https://www.encodeproject.org/files/ENCFF777KQR/@@download/ENCFF777KQR.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/19/0a12eed8-51d2-4858-b0a1-c19854d01a2e/ENCFF777KQR.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF443QCU	fastq	fastq		reads		ENCSR851ZFT	DNase-seq DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_4	36		single-ended				593659455	Zhiping Weng, UMass	8beeabad4d48fd5df8b068edd139a0d5	SRA:SRR412528	https://www.encodeproject.org/files/ENCFF443QCU/@@download/ENCFF443QCU.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/19/07b034a0-d36f-4c89-a336-212734cdf1f7/ENCFF443QCU.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF416QON	fastq	fastq		reads		ENCSR414IHC	DNase-seq DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA						2013-07-31	Roadmap				1	1_2	36		single-ended				977931438	Zhiping Weng, UMass	2ddc9d84ade4dc3d35f4a681622618f3	SRA:SRR171496	https://www.encodeproject.org/files/ENCFF416QON/@@download/ENCFF416QON.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/26/9ca38a65-8cd1-437f-858b-449ffc1b60bc/ENCFF416QON.fastq.gz	low spot score, low read depth	mismatched status, mismatched file status		file validation error
ENCFF202GMZ	fastq	fastq		reads		ENCSR414IHC	DNase-seq DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens	G-CSF	7.5 μg/kg	4 day								DNA						2013-07-31	Roadmap				1	1_2	36		single-ended				1429723481	Zhiping Weng, UMass	73f17283ead4a1066cde5326ea0355ab	SRA:SRR171497	https://www.encodeproject.org/files/ENCFF202GMZ/@@download/ENCFF202GMZ.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/26/5abed25d-460e-49db-9e2e-f63b0791f08e/ENCFF202GMZ.fastq.gz	low spot score, low read depth	mismatched status, mismatched file status		file validation error
ENCFF682YEO	fastq	fastq		reads		ENCSR656QYL	DNase-seq DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3	36		single-ended				1042459218	Zhiping Weng, UMass	65f0dd3255730286e1aa2ade96671334	SRA:SRR609572	https://www.encodeproject.org/files/ENCFF682YEO/@@download/ENCFF682YEO.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/4e06db1d-3008-4395-a6b3-30111bcf9ad3/ENCFF682YEO.fastq.gz	low spot score	mismatched file status		file validation error
ENCFF913FFG	fastq	fastq		reads		ENCSR656QYL	DNase-seq DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3	36		single-ended				852246003	Zhiping Weng, UMass	12de4132c98376d8d78449da2169e4a3	SRA:SRR609573	https://www.encodeproject.org/files/ENCFF913FFG/@@download/ENCFF913FFG.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/0bbed1ce-48b9-466c-81a2-d9b87397ba72/ENCFF913FFG.fastq.gz	low spot score	mismatched file status		file validation error
ENCFF454RDB	fastq	fastq		reads		ENCSR656QYL	DNase-seq DNase-seq	UBERON:0005270	renal cortex interstitium	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_3	36		single-ended				1549112748	Zhiping Weng, UMass	616729201875ec30d199c088257b8366	SRA:SRR609574	https://www.encodeproject.org/files/ENCFF454RDB/@@download/ENCFF454RDB.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/18/859a9e33-9ced-42b4-b3d6-d64652483fdc/ENCFF454RDB.fastq.gz	low spot score	mismatched file status		file validation error
ENCFF431SXN	fastq	fastq		reads		ENCSR718AAB	DNase-seq DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended				1086519481	Zhiping Weng, UMass	56de4e9bb774e4b7416fea6a10f42b17	SRA:SRR171529	https://www.encodeproject.org/files/ENCFF431SXN/@@download/ENCFF431SXN.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/26/6f16431b-b3dd-4c2c-b5ab-84067af5c105/ENCFF431SXN.fastq.gz	low read depth			extremely low spot score
ENCFF809SDD	fastq	fastq		reads		ENCSR718AAB	DNase-seq DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended				315908749	Zhiping Weng, UMass	8f27e4df87d13bb3b960809a0cf7aaf3	SRA:SRR171530	https://www.encodeproject.org/files/ENCFF809SDD/@@download/ENCFF809SDD.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/26/e54d7315-3c78-4a59-be43-1796c5e62b52/ENCFF809SDD.fastq.gz	low read depth			extremely low spot score
ENCFF732VVK	fastq	fastq		reads		ENCSR257CIZ	DNase-seq DNase-seq	CL:1000507	kidney tubule cell	primary cell	Homo sapiens	cisplatin	5 μM									DNA						2018-05-09	ENCODE				1	1_1	36		paired-ended	2	ENCFF283PYG		3396695552	John Stamatoyannopoulos, UW	35580979bb6775f692cf49d17fa7b811		https://www.encodeproject.org/files/ENCFF732VVK/@@download/ENCFF732VVK.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2015/04/01/fbac7dbc-8955-4ffd-9380-03b50071e152/ENCFF732VVK.fastq.gz	low spot score	experiment not submitted to GEO, unreplicated experiment		
ENCFF842FVQ	fastq	fastq		reads		ENCSR257CIZ	DNase-seq DNase-seq	CL:1000507	kidney tubule cell	primary cell	Homo sapiens	cisplatin	5 μM									DNA						2018-05-09	ENCODE				1	1_1	36		paired-ended	1	ENCFF883LBL		330403121	John Stamatoyannopoulos, UW	c992df3c9d3fcd4de596607b0542ead7		https://www.encodeproject.org/files/ENCFF842FVQ/@@download/ENCFF842FVQ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2015/04/01/544404db-808b-427d-8a43-7b65519c8ad6/ENCFF842FVQ.fastq.gz	low spot score	experiment not submitted to GEO, unreplicated experiment		
ENCFF235TEH	fastq	fastq		reads		ENCSR257CIZ	DNase-seq DNase-seq	CL:1000507	kidney tubule cell	primary cell	Homo sapiens	cisplatin	5 μM									DNA						2018-05-09	ENCODE				1	1_1	36		paired-ended	2	ENCFF840MEP		2259311159	John Stamatoyannopoulos, UW	04dd8586e426cfa4ee0d7da96ddc0c56		https://www.encodeproject.org/files/ENCFF235TEH/@@download/ENCFF235TEH.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2015/04/01/b5ae756b-32af-445b-aa17-c7f8446cfb1c/ENCFF235TEH.fastq.gz	low spot score	experiment not submitted to GEO, unreplicated experiment		
ENCFF283PYG	fastq	fastq		reads		ENCSR257CIZ	DNase-seq DNase-seq	CL:1000507	kidney tubule cell	primary cell	Homo sapiens	cisplatin	5 μM									DNA						2018-05-09	ENCODE				1	1_1	36		paired-ended	1	ENCFF732VVK		3267408796	John Stamatoyannopoulos, UW	7b541c977f1a9f10d88535cd54a2e4c2		https://www.encodeproject.org/files/ENCFF283PYG/@@download/ENCFF283PYG.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2015/04/01/67fc346e-fca3-4b5d-b74f-c0a15e3b1cbc/ENCFF283PYG.fastq.gz	low spot score	experiment not submitted to GEO, unreplicated experiment		
ENCFF177ITM	fastq	fastq		reads		ENCSR257CIZ	DNase-seq DNase-seq	CL:1000507	kidney tubule cell	primary cell	Homo sapiens	cisplatin	5 μM									DNA						2018-05-09	ENCODE				1	1_1	36		paired-ended	2	ENCFF158QWF		1221371750	John Stamatoyannopoulos, UW	1b376c9eca6b67c425f831ac29888354		https://www.encodeproject.org/files/ENCFF177ITM/@@download/ENCFF177ITM.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2015/04/01/7840b44a-148c-41d1-a454-10de9a1055ac/ENCFF177ITM.fastq.gz	low spot score	experiment not submitted to GEO, unreplicated experiment		
ENCFF883LBL	fastq	fastq		reads		ENCSR257CIZ	DNase-seq DNase-seq	CL:1000507	kidney tubule cell	primary cell	Homo sapiens	cisplatin	5 μM									DNA						2018-05-09	ENCODE				1	1_1	36		paired-ended	2	ENCFF842FVQ		339843899	John Stamatoyannopoulos, UW	90a29c5263dfb4daf72132ae81958556		https://www.encodeproject.org/files/ENCFF883LBL/@@download/ENCFF883LBL.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2015/04/01/ace4ce7d-f122-4d87-9aac-6c7d84e73dea/ENCFF883LBL.fastq.gz	low spot score	experiment not submitted to GEO, unreplicated experiment		
ENCFF158QWF	fastq	fastq		reads		ENCSR257CIZ	DNase-seq DNase-seq	CL:1000507	kidney tubule cell	primary cell	Homo sapiens	cisplatin	5 μM									DNA						2018-05-09	ENCODE				1	1_1	36		paired-ended	1	ENCFF177ITM		1172307094	John Stamatoyannopoulos, UW	c2446998baf113793a5a858a5d54842d		https://www.encodeproject.org/files/ENCFF158QWF/@@download/ENCFF158QWF.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2015/04/01/7724f8a5-ce5f-4510-9c5f-92950281c02f/ENCFF158QWF.fastq.gz	low spot score	experiment not submitted to GEO, unreplicated experiment		
ENCFF840MEP	fastq	fastq		reads		ENCSR257CIZ	DNase-seq DNase-seq	CL:1000507	kidney tubule cell	primary cell	Homo sapiens	cisplatin	5 μM									DNA						2018-05-09	ENCODE				1	1_1	36		paired-ended	1	ENCFF235TEH		2078981124	John Stamatoyannopoulos, UW	c3ac2edc51e2da17c3b15fe7568d174a		https://www.encodeproject.org/files/ENCFF840MEP/@@download/ENCFF840MEP.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2015/04/01/830d0e8d-b87e-4163-8c1c-5dcafee91f01/ENCFF840MEP.fastq.gz	low spot score	experiment not submitted to GEO, unreplicated experiment		
ENCFF980DAS	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				1039599584	Zhiping Weng, UMass	0d1e71017d9725d28f9c566e6a3e1725	SRA:SRR066358, SRA:SRR203449	https://www.encodeproject.org/files/ENCFF980DAS/@@download/ENCFF980DAS.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/10/11/a0a3e206-271c-4a6a-96a5-e57e296e5cb3/ENCFF980DAS.fastq.gz		mismatched file status		file validation error
ENCFF840WYE	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_2	36		single-ended				991407066	Zhiping Weng, UMass	09c7020d08ae9191429f2121865867b1	SRA:SRR066359	https://www.encodeproject.org/files/ENCFF840WYE/@@download/ENCFF840WYE.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/10/12/8f0942b8-3957-4b9a-9121-2a543597591e/ENCFF840WYE.fastq.gz		mismatched file status		file validation error
ENCFF896BPP	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				832231592	Zhiping Weng, UMass	b2d4eff0f36fc431f18771bef07b50f5	SRA:SRR203451	https://www.encodeproject.org/files/ENCFF896BPP/@@download/ENCFF896BPP.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/11/16/1db6836f-4f93-44f4-b241-0619ba6fd4f6/ENCFF896BPP.fastq.gz		mismatched file status		file validation error
ENCFF423UBQ	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				1184922101	Zhiping Weng, UMass	78db2bf1030d1a3276b5418c01f25290	SRA:SRR203458	https://www.encodeproject.org/files/ENCFF423UBQ/@@download/ENCFF423UBQ.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/11/16/47f621be-99f9-4e94-b18a-68b8924b3460/ENCFF423UBQ.fastq.gz		mismatched file status		file validation error
ENCFF780KML	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				840305869	Zhiping Weng, UMass	5222de6fa97beda09d4bd39d64d5b8c6	SRA:SRR203450	https://www.encodeproject.org/files/ENCFF780KML/@@download/ENCFF780KML.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/11/16/9bf48934-5c01-4fe4-bdee-cc0fffaabdc5/ENCFF780KML.fastq.gz		mismatched file status		file validation error
ENCFF963UVX	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				990564889	Zhiping Weng, UMass	9bd4fcf43af5722ae844377c2512e724	SRA:SRR203455	https://www.encodeproject.org/files/ENCFF963UVX/@@download/ENCFF963UVX.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/11/16/28aa05cd-9811-4fbf-af9d-9ae4cae6316b/ENCFF963UVX.fastq.gz		mismatched file status		file validation error
ENCFF667AAH	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				1016580321	Zhiping Weng, UMass	62e95ce621fbe23fb4e2d58d72e9b355	SRA:SRR203454	https://www.encodeproject.org/files/ENCFF667AAH/@@download/ENCFF667AAH.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/11/16/26fad50e-9688-42c6-b746-efd12f68b24d/ENCFF667AAH.fastq.gz		mismatched file status		file validation error
ENCFF535PYW	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				821681280	Zhiping Weng, UMass	1f809177e6816cc3bc9ed646183b1cb5	SRA:SRR203452	https://www.encodeproject.org/files/ENCFF535PYW/@@download/ENCFF535PYW.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/11/16/95c78b37-bb2f-4d1f-890b-592305e0f77f/ENCFF535PYW.fastq.gz		mismatched file status		file validation error
ENCFF702ESO	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				1031183430	Zhiping Weng, UMass	3e70f1d8dac63f0c956270c749ebbee0	SRA:SRR203456	https://www.encodeproject.org/files/ENCFF702ESO/@@download/ENCFF702ESO.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/11/16/baafb74f-d85b-43cd-863f-20cd4f4026cd/ENCFF702ESO.fastq.gz		mismatched file status		file validation error
ENCFF980AND	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				1177272741	Zhiping Weng, UMass	ee3606aba0a939f9541a957ff9234658	SRA:SRR203459	https://www.encodeproject.org/files/ENCFF980AND/@@download/ENCFF980AND.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/11/16/0e749bc8-19d7-4905-8205-aba3de21831a/ENCFF980AND.fastq.gz		mismatched file status		file validation error
ENCFF004XSP	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				1188005475	Zhiping Weng, UMass	0e7ba6a4af1eb11fbf73bb99d81a53a1	SRA:SRR203460	https://www.encodeproject.org/files/ENCFF004XSP/@@download/ENCFF004XSP.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/11/16/5019a934-6ccb-4f04-a15a-5c2c26adc701/ENCFF004XSP.fastq.gz		mismatched file status		file validation error
ENCFF863VHL	fastq	fastq		reads		ENCSR141VGA	DNase-seq DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1	1_1	36		single-ended				819826049	Zhiping Weng, UMass	f7ac364a2ad51970433ee5221854c465	SRA:SRR203453	https://www.encodeproject.org/files/ENCFF863VHL/@@download/ENCFF863VHL.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/11/16/78c4bbd6-03e6-4934-91f5-519008e5f3d0/ENCFF863VHL.fastq.gz		mismatched file status		file validation error
