File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF773AMW	fastq	fastq		reads		ENCSR894MOX	ChIP-seq ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	2_1	76		single-ended				375694314	Bradley Bernstein, Broad	0a9728d3a281bc7361e63caa6bdae3c8	SRA:SRR10838549	https://www.encodeproject.org/files/ENCFF773AMW/@@download/ENCFF773AMW.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/08/14/239da093-52ff-46b2-b285-77eef72ff6e0/ENCFF773AMW.fastq.gz	missing controlled_by			
ENCFF376UAD	fastq	fastq		reads		ENCSR894MOX	ChIP-seq ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1	76		single-ended				355283323	Bradley Bernstein, Broad	5b2487aff21a60ff5356a7335fc53a3b	SRA:SRR10838545	https://www.encodeproject.org/files/ENCFF376UAD/@@download/ENCFF376UAD.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/08/14/91550c28-70b1-4e6a-bb5e-f06e1155f30c/ENCFF376UAD.fastq.gz	missing controlled_by			
ENCFF015FDL	fastq	fastq		reads		ENCSR249IKQ	ChIP-seq ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1	1_2	76		single-ended				486389169	Bradley Bernstein, Broad	018774af0fa6be9eb9fa4bbe94db8468		https://www.encodeproject.org/files/ENCFF015FDL/@@download/ENCFF015FDL.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/132a58c2-33d5-4cc2-8d0b-46135b8d493b/ENCFF015FDL.fastq.gz	missing controlled_by, moderate library complexity	experiment not submitted to GEO	severe bottlenecking	
ENCFF932HFC	fastq	fastq		reads		ENCSR249IKQ	ChIP-seq ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1	1_1	76		single-ended				449283698	Bradley Bernstein, Broad	f6e0ea1d0a1fc83f46833bae192ba70c		https://www.encodeproject.org/files/ENCFF932HFC/@@download/ENCFF932HFC.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/beaa0e02-3f86-4407-9d2f-748ba3294d14/ENCFF932HFC.fastq.gz	missing controlled_by, moderate library complexity	experiment not submitted to GEO	severe bottlenecking	
ENCFF199HWV	fastq	fastq		reads		ENCSR249IKQ	ChIP-seq ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1	1_1	76		single-ended				450358984	Bradley Bernstein, Broad	cfbb01812f41ae9762004ddbb6a151a4		https://www.encodeproject.org/files/ENCFF199HWV/@@download/ENCFF199HWV.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/673283c6-d115-47fc-88dd-f8ae86a37909/ENCFF199HWV.fastq.gz	missing controlled_by, moderate library complexity	experiment not submitted to GEO	severe bottlenecking	
ENCFF305CFK	fastq	fastq		reads		ENCSR249IKQ	ChIP-seq ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1	1_2	76		single-ended				487680875	Bradley Bernstein, Broad	34afafeca1e3a5438b6a86ddc8d47e3a		https://www.encodeproject.org/files/ENCFF305CFK/@@download/ENCFF305CFK.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/3fa3f0c3-c833-450f-9e95-44539736cea9/ENCFF305CFK.fastq.gz	missing controlled_by, moderate library complexity	experiment not submitted to GEO	severe bottlenecking	
ENCFF000CHH	fastq	fastq		reads		ENCSR000AOQ	ChIP-seq ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				2	2_1	36		single-ended				453082976	Bradley Bernstein, Broad	316fc9a8bdac24546136b5b52b466e70		https://www.encodeproject.org/files/ENCFF000CHH/@@download/ENCFF000CHH.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000CFR/, /files/ENCFF615VUA/, /files/ENCFF765DJW/	released	s3://encode-public/2010/11/16/cfd85c66-eff9-4d2f-9c9e-bbee237b48cd/ENCFF000CHH.fastq.gz	low read depth, low read length, inconsistent platforms		insufficient read depth	
ENCFF000CHK	fastq	fastq		reads		ENCSR000AOQ	ChIP-seq ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				1	1_1	36		single-ended				548503115	Bradley Bernstein, Broad	379d793a1c348a37e395ad621b5b81e1		https://www.encodeproject.org/files/ENCFF000CHK/@@download/ENCFF000CHK.fastq.gz		Illumina Genome Analyzer IIe	/files/ENCFF000CFY/, /files/ENCFF563PNW/, /files/ENCFF631QCD/	released	s3://encode-public/2010/11/16/55b2d89c-8b1d-4272-be2a-b9c0c3b15c1c/ENCFF000CHK.fastq.gz	low read depth, low read length, inconsistent platforms		insufficient read depth	
ENCFF682TKX	fastq	fastq		reads		ENCSR136ZQZ	ChIP-seq ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_2	76		single-ended				477522844	Bradley Bernstein, Broad	3947e343d3344b63cfa30a10f52cc5a4	SRA:SRR10837510	https://www.encodeproject.org/files/ENCFF682TKX/@@download/ENCFF682TKX.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/01/28/a425243b-4d11-433e-abc9-925c88185baa/ENCFF682TKX.fastq.gz	missing controlled_by			
ENCFF641XWI	fastq	fastq		reads		ENCSR136ZQZ	ChIP-seq ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_2	76		single-ended				495549611	Bradley Bernstein, Broad	b051194ecf7d729d0ad2d9e89a37c1fa	SRA:SRR10837511	https://www.encodeproject.org/files/ENCFF641XWI/@@download/ENCFF641XWI.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/01/28/bced3069-f2f6-48d6-9877-e8ab52c0732f/ENCFF641XWI.fastq.gz	missing controlled_by			
ENCFF274PXW	fastq	fastq		reads		ENCSR136ZQZ	ChIP-seq ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1	76		single-ended				229043323	Bradley Bernstein, Broad	dd35c7ce99584bb8229de2604c6416dd	SRA:SRR10837512	https://www.encodeproject.org/files/ENCFF274PXW/@@download/ENCFF274PXW.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/07/8ed32471-c96c-4292-9be0-fc3fa0e50549/ENCFF274PXW.fastq.gz	missing controlled_by			
ENCFF390GRW	fastq	fastq		reads		ENCSR136ZQZ	ChIP-seq ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1	76		single-ended				336000576	Bradley Bernstein, Broad	d9497c55408b6eb835e6fb6361b3d33f	SRA:SRR10837513	https://www.encodeproject.org/files/ENCFF390GRW/@@download/ENCFF390GRW.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/07/2d6258fd-9007-4ca5-873f-12856601ff91/ENCFF390GRW.fastq.gz	missing controlled_by			
ENCFF433VCF	fastq	fastq		reads		ENCSR136ZQZ	ChIP-seq ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1	76		single-ended				549142520	Bradley Bernstein, Broad	751dc54b6c0959e806c2e0c1683ae6d3	SRA:SRR10837514	https://www.encodeproject.org/files/ENCFF433VCF/@@download/ENCFF433VCF.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/07/fc0446b2-ed46-4b7f-a4cc-ac57fd4c6118/ENCFF433VCF.fastq.gz	missing controlled_by			
ENCFF332BZM	fastq	fastq		reads		ENCSR136ZQZ	ChIP-seq ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1	76		single-ended				341301027	Bradley Bernstein, Broad	e9a9e2e101efcef13262e1f37fb74064	SRA:SRR10837515	https://www.encodeproject.org/files/ENCFF332BZM/@@download/ENCFF332BZM.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/07/06b7c12b-08ef-4515-991f-5f513d427baa/ENCFF332BZM.fastq.gz	missing controlled_by			
ENCFF264VOW	fastq	fastq		reads		ENCSR136ZQZ	ChIP-seq ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1	76		single-ended				230636701	Bradley Bernstein, Broad	aed963e3d967a6fef66be99bdfab5d9b	SRA:SRR10837516	https://www.encodeproject.org/files/ENCFF264VOW/@@download/ENCFF264VOW.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/07/5749f812-98c9-4df4-8c9b-ccce2b7992f7/ENCFF264VOW.fastq.gz	missing controlled_by			
ENCFF835AYA	fastq	fastq		reads		ENCSR136ZQZ	ChIP-seq ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1	76		single-ended				536975874	Bradley Bernstein, Broad	73176cde667acf1de374f1fb155e2189	SRA:SRR10837517	https://www.encodeproject.org/files/ENCFF835AYA/@@download/ENCFF835AYA.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/07/41f42d12-e37f-4425-b608-6bfc74d1f10c/ENCFF835AYA.fastq.gz	missing controlled_by			
ENCFF205CMA	fastq	fastq		reads		ENCSR091KXI	ChIP-seq ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_2	76		single-ended				268377122	Bradley Bernstein, Broad	21b915717ef20b3a3d02ccbfa3f6578b	SRA:SRR10837467	https://www.encodeproject.org/files/ENCFF205CMA/@@download/ENCFF205CMA.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/01/28/12e8df18-0d05-47e1-9f6f-d5d873d8a7a6/ENCFF205CMA.fastq.gz	missing controlled_by			
ENCFF874IQC	fastq	fastq		reads		ENCSR091KXI	ChIP-seq ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_2	76		single-ended				256402979	Bradley Bernstein, Broad	66acd735fbf98e4d93128b5575403112	SRA:SRR10837468	https://www.encodeproject.org/files/ENCFF874IQC/@@download/ENCFF874IQC.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/01/28/14b04204-d78d-4303-8a3c-a3fd8b57c40f/ENCFF874IQC.fastq.gz	missing controlled_by			
ENCFF547ASL	fastq	fastq		reads		ENCSR091KXI	ChIP-seq ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1	76		single-ended				1159771371	Bradley Bernstein, Broad	2c15da6de2b142363441b6c084f37fcd	SRA:SRR10837465	https://www.encodeproject.org/files/ENCFF547ASL/@@download/ENCFF547ASL.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/07/77d6b598-0ed5-4c7e-8462-582976bc654b/ENCFF547ASL.fastq.gz	missing controlled_by			
ENCFF065AFV	fastq	fastq		reads		ENCSR091KXI	ChIP-seq ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1	76		single-ended				1203117183	Bradley Bernstein, Broad	faae3e6ca9017ff9407008bada6059f6	SRA:SRR10837466	https://www.encodeproject.org/files/ENCFF065AFV/@@download/ENCFF065AFV.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/07/9a275a6d-5c56-43e8-a4cf-9c640ab76c2d/ENCFF065AFV.fastq.gz	missing controlled_by			
ENCFF698USZ	fastq	fastq		reads		ENCSR763IDK	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE				1	1_1	76		single-ended				1013210477	Bradley Bernstein, Broad	86474794d43622941fc029eb648c37c6	SRA:SRR10838384	https://www.encodeproject.org/files/ENCFF698USZ/@@download/ENCFF698USZ.fastq.gz		Illumina HiSeq 2500	/files/ENCFF460NPB/, /files/ENCFF742PUR/	released	s3://encode-public/2017/07/28/d42b2f0a-b193-40d0-8c05-a687cafd14bf/ENCFF698USZ.fastq.gz				
ENCFF423DAR	fastq	fastq		reads		ENCSR763IDK	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE				1	1_1	76		single-ended				858321028	Bradley Bernstein, Broad	f40350ed9c6df7106b933de74b6cabdc	SRA:SRR10838385	https://www.encodeproject.org/files/ENCFF423DAR/@@download/ENCFF423DAR.fastq.gz		Illumina HiSeq 2500	/files/ENCFF460NPB/, /files/ENCFF742PUR/	released	s3://encode-public/2017/07/28/4d9c0455-991a-4d85-a3b7-c31dd716ab01/ENCFF423DAR.fastq.gz				
ENCFF111ZHX	fastq	fastq		reads		ENCSR763IDK	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE				1	1_1	76		single-ended				1004834987	Bradley Bernstein, Broad	391ad43b7ebafb34bf2b50f2a89d5620	SRA:SRR10838386	https://www.encodeproject.org/files/ENCFF111ZHX/@@download/ENCFF111ZHX.fastq.gz		Illumina HiSeq 2500	/files/ENCFF460NPB/, /files/ENCFF742PUR/	released	s3://encode-public/2017/07/28/e2d0c53c-a46c-4dbc-8025-678e6829e9d3/ENCFF111ZHX.fastq.gz				
ENCFF032TSP	fastq	fastq		reads		ENCSR763IDK	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE				1	1_1	76		single-ended				853289430	Bradley Bernstein, Broad	dfe9bf9e8c8fd4a680c81883d5d7b48e	SRA:SRR10838387	https://www.encodeproject.org/files/ENCFF032TSP/@@download/ENCFF032TSP.fastq.gz		Illumina HiSeq 2500	/files/ENCFF460NPB/, /files/ENCFF742PUR/	released	s3://encode-public/2017/07/28/df372417-18d5-4e58-b475-eb167cf6e940/ENCFF032TSP.fastq.gz				
ENCFF652GCZ	fastq	fastq		reads		ENCSR763IDK	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE				1	1_1	76		single-ended				583738933	Bradley Bernstein, Broad	184945c60ced53484fe56d608469f543	SRA:SRR10838388	https://www.encodeproject.org/files/ENCFF652GCZ/@@download/ENCFF652GCZ.fastq.gz		Illumina HiSeq 2500	/files/ENCFF460NPB/, /files/ENCFF742PUR/	released	s3://encode-public/2017/07/28/a0bb7752-eedb-4298-9594-67ad42825b91/ENCFF652GCZ.fastq.gz				
ENCFF951QTZ	fastq	fastq		reads		ENCSR763IDK	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE				1	1_1	76		single-ended				573807654	Bradley Bernstein, Broad	d61a2429902206e6af6c08f66d3b9613	SRA:SRR10838389	https://www.encodeproject.org/files/ENCFF951QTZ/@@download/ENCFF951QTZ.fastq.gz		Illumina HiSeq 2500	/files/ENCFF460NPB/, /files/ENCFF742PUR/	released	s3://encode-public/2017/07/28/d868db4d-9a6c-40c8-bed1-1ecd87b03659/ENCFF951QTZ.fastq.gz				
ENCFF503OSZ	fastq	fastq		reads		ENCSR763IDK	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE				2	2_1	76		single-ended				1059107085	Bradley Bernstein, Broad	3f9e7d97aa5c133a12da37a55dcb092f	SRA:SRR10838382	https://www.encodeproject.org/files/ENCFF503OSZ/@@download/ENCFF503OSZ.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/06/27dfc942-0148-4bf4-ac9b-69d83b1dd183/ENCFF503OSZ.fastq.gz	missing controlled_by			
ENCFF885CXC	fastq	fastq		reads		ENCSR763IDK	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE				2	2_1	76		single-ended				1066685674	Bradley Bernstein, Broad	abbabdc1d5d7f71445bac967bbf11301	SRA:SRR10838383	https://www.encodeproject.org/files/ENCFF885CXC/@@download/ENCFF885CXC.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/06/fb835e67-ea07-4007-abdf-a251b3fffebc/ENCFF885CXC.fastq.gz	missing controlled_by			
ENCFF797TMM	fastq	fastq		reads		ENCSR195JWZ	ChIP-seq ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_2	76		single-ended				344477877	Bradley Bernstein, Broad	25ba609ec43893c5af25e4e77a015e31	SRA:SRR10837580	https://www.encodeproject.org/files/ENCFF797TMM/@@download/ENCFF797TMM.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/01/28/354a33e4-e91c-48e5-830c-05ab70ce4aec/ENCFF797TMM.fastq.gz	missing controlled_by			
ENCFF076MFG	fastq	fastq		reads		ENCSR195JWZ	ChIP-seq ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_2	76		single-ended				340632013	Bradley Bernstein, Broad	7d7bbb9b1a0b102d7f08621104192bb3	SRA:SRR10837581	https://www.encodeproject.org/files/ENCFF076MFG/@@download/ENCFF076MFG.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/01/28/73d1b393-425e-466b-8852-5155c3c7d1d8/ENCFF076MFG.fastq.gz	missing controlled_by			
ENCFF011ZFX	fastq	fastq		reads		ENCSR195JWZ	ChIP-seq ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1	76		single-ended				1577877106	Bradley Bernstein, Broad	55382a4ee99f66057a7ca6c26b06c83e	SRA:SRR10837578	https://www.encodeproject.org/files/ENCFF011ZFX/@@download/ENCFF011ZFX.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/06/b8ebee67-2831-43bd-aca2-5aca66301f43/ENCFF011ZFX.fastq.gz	missing controlled_by			
ENCFF002OYV	fastq	fastq		reads		ENCSR195JWZ	ChIP-seq ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1	1_1	76		single-ended				1661142800	Bradley Bernstein, Broad	a1c70126010e3a18a633a35c28c5c1dc	SRA:SRR10837579	https://www.encodeproject.org/files/ENCFF002OYV/@@download/ENCFF002OYV.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/06/bc1089c4-d663-4d47-ae5f-bc33242da6a8/ENCFF002OYV.fastq.gz	missing controlled_by			
ENCFF367MUX	fastq	fastq		reads		ENCSR641SDI	ChIP-seq ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1	1_1	76		single-ended				1132608530	Bradley Bernstein, Broad	65992ac40b60261f135bb87369ecde25	SRA:SRR10838177	https://www.encodeproject.org/files/ENCFF367MUX/@@download/ENCFF367MUX.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/434e92ef-b2cb-4e7f-9cf0-990ffea31802/ENCFF367MUX.fastq.gz	missing controlled_by			
ENCFF568BUS	fastq	fastq		reads		ENCSR641SDI	ChIP-seq ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1	1_2	76		single-ended				1182906329	Bradley Bernstein, Broad	ef5de00a6456a5b533f829b1f48038b3	SRA:SRR10838175	https://www.encodeproject.org/files/ENCFF568BUS/@@download/ENCFF568BUS.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/c8dc7462-1b4e-4f35-b93a-9ace5e0e1df0/ENCFF568BUS.fastq.gz	missing controlled_by			
ENCFF745ARE	fastq	fastq		reads		ENCSR641SDI	ChIP-seq ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1	1_1	76		single-ended				1130233321	Bradley Bernstein, Broad	b68d33e665e51d29b376ea57a0b72cb1	SRA:SRR10838178	https://www.encodeproject.org/files/ENCFF745ARE/@@download/ENCFF745ARE.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/2c695c9a-1573-4ee5-b871-8eac29c96d93/ENCFF745ARE.fastq.gz	missing controlled_by			
ENCFF043DMW	fastq	fastq		reads		ENCSR641SDI	ChIP-seq ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1	1_2	76		single-ended				1147047331	Bradley Bernstein, Broad	2a923ed2d503211015d604408df86387	SRA:SRR10838176	https://www.encodeproject.org/files/ENCFF043DMW/@@download/ENCFF043DMW.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/4376cb99-fe4e-47e1-adc0-0f35033cc1f3/ENCFF043DMW.fastq.gz	missing controlled_by			
ENCFF147IPQ	fastq	fastq		reads		ENCSR535GFO	ChIP-seq ChIP-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				2	2_1	76		single-ended				2702983376	Bradley Bernstein, Broad	f1cbee4ee669abb32ab4f6c336c795d7	SRA:SRR10049574	https://www.encodeproject.org/files/ENCFF147IPQ/@@download/ENCFF147IPQ.fastq.gz		Illumina HiSeq 2500	/files/ENCFF838SXU/, /files/ENCFF932ZIN/	released	s3://encode-public/2018/04/26/e429a530-5f3f-4db8-8386-eb21307e9658/ENCFF147IPQ.fastq.gz	mild to moderate bottlenecking			
ENCFF068FUW	fastq	fastq		reads		ENCSR535GFO	ChIP-seq ChIP-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				2	2_1	76		single-ended				2608712799	Bradley Bernstein, Broad	41ff1d09b95b8df0a328faee3991f540	SRA:SRR10049575	https://www.encodeproject.org/files/ENCFF068FUW/@@download/ENCFF068FUW.fastq.gz		Illumina HiSeq 2500	/files/ENCFF838SXU/, /files/ENCFF932ZIN/	released	s3://encode-public/2018/04/26/35d99fce-0a04-4cd8-ab68-4d1d10a17402/ENCFF068FUW.fastq.gz	mild to moderate bottlenecking			
ENCFF489IJG	fastq	fastq		reads		ENCSR535GFO	ChIP-seq ChIP-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1	1_1	76		single-ended				750566769	Bradley Bernstein, Broad	ffc59a5c397c9e2c7fc07354a338186d	SRA:SRR10049576	https://www.encodeproject.org/files/ENCFF489IJG/@@download/ENCFF489IJG.fastq.gz		Illumina HiSeq 2500	/files/ENCFF020GKF/, /files/ENCFF619MFX/	released	s3://encode-public/2017/12/07/a111f4e4-b9c9-4930-9726-0d7465e5bbbb/ENCFF489IJG.fastq.gz	mild to moderate bottlenecking			
ENCFF482NDH	fastq	fastq		reads		ENCSR535GFO	ChIP-seq ChIP-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1	1_1	76		single-ended				773009212	Bradley Bernstein, Broad	e5143c57aca5b12cfd5bd3e9e3ce7bac	SRA:SRR10049577	https://www.encodeproject.org/files/ENCFF482NDH/@@download/ENCFF482NDH.fastq.gz		Illumina HiSeq 2500	/files/ENCFF020GKF/, /files/ENCFF619MFX/	released	s3://encode-public/2017/12/07/2c9fa984-e704-4ec8-a1b2-4b274a810fed/ENCFF482NDH.fastq.gz	mild to moderate bottlenecking			
ENCFF293EZM	fastq	fastq		reads		ENCSR143XNJ	ChIP-seq ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-07-19	ENCODE				1	1_1	76		single-ended				1087572484	Bradley Bernstein, Broad	c0c2d3d321500b389f7c72e3c88c66be	SRA:SRR10049486	https://www.encodeproject.org/files/ENCFF293EZM/@@download/ENCFF293EZM.fastq.gz		Illumina HiSeq 2500	/files/ENCFF060ABF/, /files/ENCFF106ANG/, /files/ENCFF187NRN/, /files/ENCFF432KCC/	released	s3://encode-public/2019/04/27/5a96df4a-f930-4b5d-86e0-b6a70bb4c652/ENCFF293EZM.fastq.gz				
ENCFF219MND	fastq	fastq		reads		ENCSR143XNJ	ChIP-seq ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-07-19	ENCODE				1	1_1	76		single-ended				1110704801	Bradley Bernstein, Broad	a2d9f7302216793e97d3bdf77ddf9a69	SRA:SRR10049487	https://www.encodeproject.org/files/ENCFF219MND/@@download/ENCFF219MND.fastq.gz		Illumina HiSeq 2500	/files/ENCFF060ABF/, /files/ENCFF106ANG/, /files/ENCFF187NRN/, /files/ENCFF432KCC/	released	s3://encode-public/2019/04/27/f79f8544-db60-4922-96ce-756e205467f1/ENCFF219MND.fastq.gz				
ENCFF091VXJ	fastq	fastq		reads		ENCSR143XNJ	ChIP-seq ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-07-19	ENCODE				1	1_2	76		single-ended				993800868	Bradley Bernstein, Broad	17e12c0cc2b06f5d4d9453d6dba857ca	SRA:SRR10049488	https://www.encodeproject.org/files/ENCFF091VXJ/@@download/ENCFF091VXJ.fastq.gz		Illumina HiSeq 2500	/files/ENCFF060ABF/, /files/ENCFF106ANG/, /files/ENCFF187NRN/, /files/ENCFF432KCC/	released	s3://encode-public/2019/04/27/ffb76e59-caf7-4ae5-a85e-fa0219dc219e/ENCFF091VXJ.fastq.gz				
ENCFF402XQS	fastq	fastq		reads		ENCSR143XNJ	ChIP-seq ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-07-19	ENCODE				1	1_2	76		single-ended				984958157	Bradley Bernstein, Broad	071aeb88de3e295d1097ea9bb17163ca	SRA:SRR10049489	https://www.encodeproject.org/files/ENCFF402XQS/@@download/ENCFF402XQS.fastq.gz		Illumina HiSeq 2500	/files/ENCFF060ABF/, /files/ENCFF106ANG/, /files/ENCFF187NRN/, /files/ENCFF432KCC/	released	s3://encode-public/2019/04/27/bada5b2e-5587-47f5-8052-2671700df1e0/ENCFF402XQS.fastq.gz				
