File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF001DKR	fastq	fastq		reads		ENCSR000EOH	DNase-seq DNase-seq	CL:0002557	fibroblast of pulmonary artery	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				2520762937	John Stamatoyannopoulos, UW	5eb95b35368a42369b2b7bc2c6e14947		https://www.encodeproject.org/files/ENCFF001DKR/@@download/ENCFF001DKR.fastq.gz		Illumina Genome Analyzer		archived	s3://encode-public/2011/01/11/cc38c403-649e-4bcc-94cd-277ec8a131ed/ENCFF001DKR.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF001BLS	fastq	fastq		reads		ENCSR000ENY	DNase-seq DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA						2010-12-14	ENCODE				1	1_1	36		single-ended				10522021148	John Stamatoyannopoulos, UW	37b9e0ca0e748fe8c98c4fa2c86ef92b		https://www.encodeproject.org/files/ENCFF001BLS/@@download/ENCFF001BLS.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2012/07/12/410db061-2958-4752-851a-9cd7f59e7edc/ENCFF001BLS.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF001DHC	fastq	fastq		reads		ENCSR000ENY	DNase-seq DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA						2010-12-14	ENCODE				2	2_1	36		single-ended				1999775914	John Stamatoyannopoulos, UW	36c5398dba0ddc3f03d8dd6d46a3fa7a		https://www.encodeproject.org/files/ENCFF001DHC/@@download/ENCFF001DHC.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2011/01/11/78bd4ac4-6db7-455e-a75a-dcb0fc7edbcc/ENCFF001DHC.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF001DHD	fastq	fastq		reads		ENCSR000ENY	DNase-seq DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA						2010-12-14	ENCODE				1	1_1	36		single-ended				2294110859	John Stamatoyannopoulos, UW	320868a06a6621833fa4d2c3a08be004		https://www.encodeproject.org/files/ENCFF001DHD/@@download/ENCFF001DHD.fastq.gz		Illumina Genome Analyzer IIx		archived	s3://encode-public/2011/01/11/05efa72f-15af-46f2-bc50-118de1507a9a/ENCFF001DHD.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF001DBQ	fastq	fastq		reads		ENCSR000ENK	DNase-seq DNase-seq	CL:0002550	fibroblast of the conjunctiva	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				1821554678	John Stamatoyannopoulos, UW	efcd2f8e447a1ec87108438b409fa8ea		https://www.encodeproject.org/files/ENCFF001DBQ/@@download/ENCFF001DBQ.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2011/01/11/493103b8-cce0-426e-9c8c-5ddb0c19dfe3/ENCFF001DBQ.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF001DBS	fastq	fastq		reads		ENCSR000ENK	DNase-seq DNase-seq	CL:0002550	fibroblast of the conjunctiva	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2	2_1	36		single-ended				2295748936	John Stamatoyannopoulos, UW	c1ffe191e71f6d68970bd6ebf38ad6d7		https://www.encodeproject.org/files/ENCFF001DBS/@@download/ENCFF001DBS.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2011/01/11/8b830ccf-fb5b-4a6c-9609-d61589c6882b/ENCFF001DBS.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF000SMS	fastq	fastq		reads		ENCSR000EJI	DNase-seq DNase-seq	EFO:0002787	GM18507	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1	1_2	20		single-ended				247653990	Gregory Crawford, Duke	17077edd049e513880e38a68a5aa7894		https://www.encodeproject.org/files/ENCFF000SMS/@@download/ENCFF000SMS.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/d8d9f124-25ff-472c-be50-658f182469ab/ENCFF000SMS.fastq.gz	low read depth, low spot score		insufficient read length	
ENCFF000SMU	fastq	fastq		reads		ENCSR000EJI	DNase-seq DNase-seq	EFO:0002787	GM18507	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1	1_1	20		single-ended				368755766	Gregory Crawford, Duke	a3b1cad7afb269e50da675f01f1e21ae		https://www.encodeproject.org/files/ENCFF000SMU/@@download/ENCFF000SMU.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/6902d9da-ce80-4e7f-8436-1daee73dbc0e/ENCFF000SMU.fastq.gz	low read depth, low spot score		insufficient read length	
ENCFF000SMZ	fastq	fastq		reads		ENCSR000EJI	DNase-seq DNase-seq	EFO:0002787	GM18507	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1	1_3	20		single-ended				321915321	Gregory Crawford, Duke	0302a52ab2e01d9243f1cf8d30a99617		https://www.encodeproject.org/files/ENCFF000SMZ/@@download/ENCFF000SMZ.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/660f7f29-95b6-4f76-9c1b-ce90cbf22583/ENCFF000SMZ.fastq.gz	low read depth, low spot score		insufficient read length	
ENCFF320DKQ	fastq	fastq		reads		ENCSR820ICX	DNase-seq DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1	36		paired-ended	2	ENCFF081PQM		1100633084	John Stamatoyannopoulos, UW	b78d55f221e82e5cbaa445a58b20080a	SRA:SRR5048810	https://www.encodeproject.org/files/ENCFF320DKQ/@@download/ENCFF320DKQ.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2014/09/29/0c7d1e66-ddaa-44ab-84b7-2a07041b4573/ENCFF320DKQ.fastq.gz	low spot score	mismatched file status, unreplicated experiment		file validation error
ENCFF592YNN	fastq	fastq		reads		ENCSR820ICX	DNase-seq DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1	36		paired-ended	2	ENCFF673UGD		5104689697	John Stamatoyannopoulos, UW	8f175fa8ff48884161e4c28d4e94c48b	SRA:SRR5048809	https://www.encodeproject.org/files/ENCFF592YNN/@@download/ENCFF592YNN.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2014/09/29/c0304e55-706d-4e8a-93f4-cbde4857ca3f/ENCFF592YNN.fastq.gz	low spot score	mismatched file status, unreplicated experiment		file validation error
ENCFF449DUW	fastq	fastq		reads		ENCSR820ICX	DNase-seq DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1	36		paired-ended	1	ENCFF811CRX		501478986	John Stamatoyannopoulos, UW	15b1ee1e2be5852941bf84f2f7e64f2f	SRA:SRR5048808	https://www.encodeproject.org/files/ENCFF449DUW/@@download/ENCFF449DUW.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/09/29/5b5f3451-6a81-4598-89b3-39a071270ebc/ENCFF449DUW.fastq.gz	low spot score	mismatched file status, unreplicated experiment		file validation error
ENCFF673UGD	fastq	fastq		reads		ENCSR820ICX	DNase-seq DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1	36		paired-ended	1	ENCFF592YNN		4829630583	John Stamatoyannopoulos, UW	ac11c13a37f8176a7f00ddf3b3079b2e	SRA:SRR5048809	https://www.encodeproject.org/files/ENCFF673UGD/@@download/ENCFF673UGD.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2014/09/29/696da806-144f-4d5e-accd-c09ddf913b70/ENCFF673UGD.fastq.gz	low spot score	mismatched file status, unreplicated experiment		file validation error
ENCFF081PQM	fastq	fastq		reads		ENCSR820ICX	DNase-seq DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1	36		paired-ended	1	ENCFF320DKQ		1060866821	John Stamatoyannopoulos, UW	2243f2568268a419630a9d1b9d74fa7e	SRA:SRR5048810	https://www.encodeproject.org/files/ENCFF081PQM/@@download/ENCFF081PQM.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2014/09/29/03b65e70-f290-4be0-8eb2-50f48ead0bd3/ENCFF081PQM.fastq.gz	low spot score	mismatched file status, unreplicated experiment		file validation error
ENCFF811CRX	fastq	fastq		reads		ENCSR820ICX	DNase-seq DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1	1_1	36		paired-ended	2	ENCFF449DUW		519783289	John Stamatoyannopoulos, UW	cabd03079657717f64e886076c3dee45	SRA:SRR5048808	https://www.encodeproject.org/files/ENCFF811CRX/@@download/ENCFF811CRX.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/09/29/4c551e4d-7ca9-4f2b-86bb-b6274d1cf95b/ENCFF811CRX.fastq.gz	low spot score	mismatched file status, unreplicated experiment		file validation error
ENCFF001DIV	fastq	fastq		reads		ENCSR000EOD	DNase-seq DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2	2_1	36		single-ended				2142160294	John Stamatoyannopoulos, UW	78d091c800f0608aaab2292d065af770		https://www.encodeproject.org/files/ENCFF001DIV/@@download/ENCFF001DIV.fastq.gz		Illumina Genome Analyzer IIx		archived	s3://encode-public/2011/01/11/7f964669-0923-4c29-a09c-aca9fb91b48e/ENCFF001DIV.fastq.gz	low read depth	mismatched file status, sequencing runs labeled as technical replicates		file validation error
ENCFF001DIS	fastq	fastq		reads		ENCSR000EOD	DNase-seq DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				2482269352	John Stamatoyannopoulos, UW	5cd68bb1ffc78a7545e57bdcc482b821		https://www.encodeproject.org/files/ENCFF001DIS/@@download/ENCFF001DIS.fastq.gz		Illumina Genome Analyzer IIx		archived	s3://encode-public/2011/01/11/0e78bc8d-6a5b-4016-92f7-7b76652f19f7/ENCFF001DIS.fastq.gz	low read depth	mismatched file status, sequencing runs labeled as technical replicates		file validation error
ENCFF687QOC	fastq	fastq		reads		ENCSR000EOD	DNase-seq DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_3	36		paired-ended	1	ENCFF989CQA		9501655992	John Stamatoyannopoulos, UW	fd23e39edb53944455e7917d4cb2c53f		https://www.encodeproject.org/files/ENCFF687QOC/@@download/ENCFF687QOC.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/29/f5b2997a-b55d-4c41-b3f9-24f375afaea6/ENCFF687QOC.fastq.gz	low read depth	mismatched file status, sequencing runs labeled as technical replicates		file validation error
ENCFF757VLG	fastq	fastq		reads		ENCSR000EOD	DNase-seq DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				656774098	John Stamatoyannopoulos, UW	0e332cb26aafdd4a52c64c62313decc9		https://www.encodeproject.org/files/ENCFF757VLG/@@download/ENCFF757VLG.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/10/29/a1ba369b-2f3c-4008-acdb-1ea6f937f787/ENCFF757VLG.fastq.gz	low read depth	mismatched file status, sequencing runs labeled as technical replicates		file validation error
ENCFF780PZH	fastq	fastq		reads		ENCSR000EOD	DNase-seq DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				914435179	John Stamatoyannopoulos, UW	a921b5d00abe1c521fadcea2b0679b74		https://www.encodeproject.org/files/ENCFF780PZH/@@download/ENCFF780PZH.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/10/29/3095744f-e8db-4eb3-898c-9f7cf973522c/ENCFF780PZH.fastq.gz	low read depth	mismatched file status, sequencing runs labeled as technical replicates		file validation error
ENCFF786LXD	fastq	fastq		reads		ENCSR000EOD	DNase-seq DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				911059841	John Stamatoyannopoulos, UW	d26884cbcc7fce55521590e4ef523e7f		https://www.encodeproject.org/files/ENCFF786LXD/@@download/ENCFF786LXD.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/10/29/6883e3e5-d911-4920-8c66-f679b2f33737/ENCFF786LXD.fastq.gz	low read depth	mismatched file status, sequencing runs labeled as technical replicates		file validation error
ENCFF084JXF	fastq	fastq		reads		ENCSR000EOD	DNase-seq DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2	2_1	36		single-ended				508701157	John Stamatoyannopoulos, UW	ebaef197114984914f4238d0285c1904		https://www.encodeproject.org/files/ENCFF084JXF/@@download/ENCFF084JXF.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/10/29/24a90321-61e2-4a9a-a621-4e81fcde37c1/ENCFF084JXF.fastq.gz	low read depth	mismatched file status, sequencing runs labeled as technical replicates		file validation error
ENCFF295SLU	fastq	fastq		reads		ENCSR000EOD	DNase-seq DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2	2_1	36		single-ended				863743782	John Stamatoyannopoulos, UW	ccced05194e6270ef9eb7f2256c07bac		https://www.encodeproject.org/files/ENCFF295SLU/@@download/ENCFF295SLU.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/10/29/60267fa4-c457-4d3c-8c8d-97e7dc768e15/ENCFF295SLU.fastq.gz	low read depth	mismatched file status, sequencing runs labeled as technical replicates		file validation error
ENCFF044QWH	fastq	fastq		reads		ENCSR000EOD	DNase-seq DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2	2_1	36		single-ended				769715296	John Stamatoyannopoulos, UW	a987bc34c2bfd64cf6790c6d23728935		https://www.encodeproject.org/files/ENCFF044QWH/@@download/ENCFF044QWH.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2016/10/29/ad7c730f-7393-4be6-bfda-f7e6900f4005/ENCFF044QWH.fastq.gz	low read depth	mismatched file status, sequencing runs labeled as technical replicates		file validation error
ENCFF989CQA	fastq	fastq		reads		ENCSR000EOD	DNase-seq DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_3	36		paired-ended	2	ENCFF687QOC		9705136171	John Stamatoyannopoulos, UW	da6c0c2f936b01bfeeabd992361ae12e		https://www.encodeproject.org/files/ENCFF989CQA/@@download/ENCFF989CQA.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/10/29/645d2588-0aaf-4a48-8cbe-ddc20ee56758/ENCFF989CQA.fastq.gz	low read depth	mismatched file status, sequencing runs labeled as technical replicates		file validation error
ENCFF001BYR	fastq	fastq		reads		ENCSR000EPL	DNase-seq DNase-seq	EFO:0002798	NB4	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				449307230	John Stamatoyannopoulos, UW	a1d66f9d07ce437e82699c8c52e633ee		https://www.encodeproject.org/files/ENCFF001BYR/@@download/ENCFF001BYR.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2012/07/12/45e7fd46-c11b-464e-ac0b-3f6bc4070a9d/ENCFF001BYR.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF001BYS	fastq	fastq		reads		ENCSR000EPL	DNase-seq DNase-seq	EFO:0002798	NB4	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				786275085	John Stamatoyannopoulos, UW	ddede8e0a6e4fec6f97e92e1cd25b63b		https://www.encodeproject.org/files/ENCFF001BYS/@@download/ENCFF001BYS.fastq.gz		Illumina Genome Analyzer I		released	s3://encode-public/2012/07/12/fb3c6860-d6b1-4710-b864-1f164c2bde20/ENCFF001BYS.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF001EAU	fastq	fastq		reads		ENCSR000EPL	DNase-seq DNase-seq	EFO:0002798	NB4	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				2	2_1	36		single-ended				1808941563	John Stamatoyannopoulos, UW	afe61e11ffc68a6c80fccc682837846c		https://www.encodeproject.org/files/ENCFF001EAU/@@download/ENCFF001EAU.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2011/01/11/b1cb77df-9a39-4966-97d5-964c6e07af7e/ENCFF001EAU.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF001EAV	fastq	fastq		reads		ENCSR000EPL	DNase-seq DNase-seq	EFO:0002798	NB4	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				1897998331	John Stamatoyannopoulos, UW	fb6c46ea4cdb257d1fe9505374f3bff4		https://www.encodeproject.org/files/ENCFF001EAV/@@download/ENCFF001EAV.fastq.gz		Illumina Genome Analyzer II		released	s3://encode-public/2011/01/11/8d2558b2-d489-4743-a6a5-4ecca8f88a06/ENCFF001EAV.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF001BYT	fastq	fastq		reads		ENCSR000EPL	DNase-seq DNase-seq	EFO:0002798	NB4	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				744937922	John Stamatoyannopoulos, UW	75969e9c4ee10070dc49818c8260a104		https://www.encodeproject.org/files/ENCFF001BYT/@@download/ENCFF001BYT.fastq.gz		Illumina Genome Analyzer I		released	s3://encode-public/2012/7/12/ab3b8b94-9ec6-4456-b5c9-7cb3daccfc26/ENCFF001BYT.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF885CER	fastq	fastq		reads		ENCSR000EPL	DNase-seq DNase-seq	EFO:0002798	NB4	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				6471968709	John Stamatoyannopoulos, UW	e79e645016ac1377c7d05889051e9525		https://www.encodeproject.org/files/ENCFF885CER/@@download/ENCFF885CER.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2018/04/04/2054478f-01ec-406d-8e0d-eab004d68438/ENCFF885CER.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF805SQJ	fastq	fastq		reads		ENCSR000EPL	DNase-seq DNase-seq	EFO:0002798	NB4	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				8050560691	John Stamatoyannopoulos, UW	eca1d63c079c3dd3d4273fadc5ecb770		https://www.encodeproject.org/files/ENCFF805SQJ/@@download/ENCFF805SQJ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2018/04/04/de475a0f-db31-4f15-9fdc-2ee263887257/ENCFF805SQJ.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF432UKJ	fastq	fastq		reads		ENCSR000EPL	DNase-seq DNase-seq	EFO:0002798	NB4	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				1	1_1	36		single-ended				7847142523	John Stamatoyannopoulos, UW	c5d8d2b9677d01c7676ff65b54cf4298		https://www.encodeproject.org/files/ENCFF432UKJ/@@download/ENCFF432UKJ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2018/04/04/56939e72-c37b-4e49-95b6-56717cb62857/ENCFF432UKJ.fastq.gz	low read depth	mismatched file status		file validation error
ENCFF000SPX	fastq	fastq		reads		ENCSR000EJS	DNase-seq DNase-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	interferon alpha		4.0 hour								DNA						2011-04-19	ENCODE				1	1_2	20		single-ended				1621695498	Gregory Crawford, Duke	7901c8a927604b20e6eb7564b82aae27		https://www.encodeproject.org/files/ENCFF000SPX/@@download/ENCFF000SPX.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/e0fa6e9a-89c3-4f32-9a25-2c564411dac4/ENCFF000SPX.fastq.gz	low spot score		insufficient read length	
ENCFF000SPZ	fastq	fastq		reads		ENCSR000EJS	DNase-seq DNase-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	interferon alpha		4.0 hour								DNA						2011-04-19	ENCODE				1	1_1	20		single-ended				1818652919	Gregory Crawford, Duke	78a053866e69c369b1c197df490f0b3b		https://www.encodeproject.org/files/ENCFF000SPZ/@@download/ENCFF000SPZ.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/635065a0-5c30-4582-b552-02fb534ea1fa/ENCFF000SPZ.fastq.gz	low spot score		insufficient read length	
ENCFF263ASL	fastq	fastq		reads		ENCSR634YVQ	DNase-seq DNase-seq	NTR:0000487	HK-2	cell line	Homo sapiens											DNA						2018-05-09	ENCODE				1	1_2	36		paired-ended	2	ENCFF080KAX		653944416	John Stamatoyannopoulos, UW	6930f92f0c6a48eb90ea21da4b7366cc		https://www.encodeproject.org/files/ENCFF263ASL/@@download/ENCFF263ASL.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2018/04/26/0c778c65-04ec-4a81-80e3-a3c001d5dc9a/ENCFF263ASL.fastq.gz		mismatched file status, experiment not submitted to GEO, NTR biosample	unreplicated experiment	file validation error
ENCFF866ESN	fastq	fastq		reads		ENCSR634YVQ	DNase-seq DNase-seq	NTR:0000487	HK-2	cell line	Homo sapiens											DNA						2018-05-09	ENCODE				1	1_1	36		paired-ended	2	ENCFF333RQJ		853238572	John Stamatoyannopoulos, UW	b9261b2e9be418ddb5706bf0c14caf2e		https://www.encodeproject.org/files/ENCFF866ESN/@@download/ENCFF866ESN.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2018/04/26/5aa1c228-2b5e-486f-8d30-f52066704b8b/ENCFF866ESN.fastq.gz		mismatched file status, experiment not submitted to GEO, NTR biosample	unreplicated experiment	file validation error
ENCFF333RQJ	fastq	fastq		reads		ENCSR634YVQ	DNase-seq DNase-seq	NTR:0000487	HK-2	cell line	Homo sapiens											DNA						2018-05-09	ENCODE				1	1_1	36		paired-ended	1	ENCFF866ESN		864234699	John Stamatoyannopoulos, UW	c82d3a49170d7155d2a7b0c74ed5b7e9		https://www.encodeproject.org/files/ENCFF333RQJ/@@download/ENCFF333RQJ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2018/04/26/10143120-8bb0-4ae1-9e42-b1d989350cc5/ENCFF333RQJ.fastq.gz		mismatched file status, experiment not submitted to GEO, NTR biosample	unreplicated experiment	file validation error
ENCFF080KAX	fastq	fastq		reads		ENCSR634YVQ	DNase-seq DNase-seq	NTR:0000487	HK-2	cell line	Homo sapiens											DNA						2018-05-09	ENCODE				1	1_2	36		paired-ended	1	ENCFF263ASL		650344468	John Stamatoyannopoulos, UW	e3ed7e59d9a9e3a0bc99f8ce230f7991		https://www.encodeproject.org/files/ENCFF080KAX/@@download/ENCFF080KAX.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2018/04/26/73d609dd-3193-40eb-b4c0-ce26ed05a96c/ENCFF080KAX.fastq.gz		mismatched file status, experiment not submitted to GEO, NTR biosample	unreplicated experiment	file validation error
ENCFF664OQR	fastq	fastq		reads		ENCSR019JDO	DNase-seq DNase-seq	EFO:0005719	Karpas-422	cell line	Homo sapiens											DNA						2015-11-05	ENCODE				1	1_1	36		paired-ended	1	ENCFF781RSJ		7402381602	John Stamatoyannopoulos, UW	31a7c1b13e8b16d21c05c099ddabb499	SRA:SRR4235566	https://www.encodeproject.org/files/ENCFF664OQR/@@download/ENCFF664OQR.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/09/27/f17c6ca3-39a8-4f84-9811-068d0d8cf3e2/ENCFF664OQR.fastq.gz		mismatched file status		file validation error
ENCFF228UNR	fastq	fastq		reads		ENCSR019JDO	DNase-seq DNase-seq	EFO:0005719	Karpas-422	cell line	Homo sapiens											DNA						2015-11-05	ENCODE				1	1_1	36		paired-ended	2	ENCFF158QNF		7776392510	John Stamatoyannopoulos, UW	878236ddce34f140453008e8afe9998b	SRA:SRR4235567	https://www.encodeproject.org/files/ENCFF228UNR/@@download/ENCFF228UNR.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/09/27/e983caf6-0017-428e-8bef-ec1166ea4256/ENCFF228UNR.fastq.gz		mismatched file status		file validation error
ENCFF229LSI	fastq	fastq		reads		ENCSR019JDO	DNase-seq DNase-seq	EFO:0005719	Karpas-422	cell line	Homo sapiens											DNA						2015-11-05	ENCODE				2	2_1	36		paired-ended	1	ENCFF238GLH		6906968699	John Stamatoyannopoulos, UW	b4cebde86e0063b9d1e532f17e256faa	SRA:SRR4235564	https://www.encodeproject.org/files/ENCFF229LSI/@@download/ENCFF229LSI.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/09/27/8fbbe34b-f112-47b8-8528-6386ebc77d7e/ENCFF229LSI.fastq.gz		mismatched file status		file validation error
ENCFF854OGJ	fastq	fastq		reads		ENCSR019JDO	DNase-seq DNase-seq	EFO:0005719	Karpas-422	cell line	Homo sapiens											DNA						2015-11-05	ENCODE				1	1_1	36		paired-ended	2	ENCFF530MHI		719624051	John Stamatoyannopoulos, UW	6a41fc32054a9e17a4a12dd17a1b22d2	SRA:SRR4235568	https://www.encodeproject.org/files/ENCFF854OGJ/@@download/ENCFF854OGJ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/09/27/657c7a24-9975-40d4-8e44-7bcfd31dafee/ENCFF854OGJ.fastq.gz		mismatched file status		file validation error
ENCFF158QNF	fastq	fastq		reads		ENCSR019JDO	DNase-seq DNase-seq	EFO:0005719	Karpas-422	cell line	Homo sapiens											DNA						2015-11-05	ENCODE				1	1_1	36		paired-ended	1	ENCFF228UNR		7645258449	John Stamatoyannopoulos, UW	459150b1d75bb816422ec3c74ac91c3c	SRA:SRR4235567	https://www.encodeproject.org/files/ENCFF158QNF/@@download/ENCFF158QNF.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/09/27/5c560f62-bb6e-4ad9-abc3-daca720aa6f5/ENCFF158QNF.fastq.gz		mismatched file status		file validation error
ENCFF183MGA	fastq	fastq		reads		ENCSR019JDO	DNase-seq DNase-seq	EFO:0005719	Karpas-422	cell line	Homo sapiens											DNA						2015-11-05	ENCODE				2	2_1	36		paired-ended	1	ENCFF838YLF		638043786	John Stamatoyannopoulos, UW	c39b8522507aceb65acecfd520d6ab2e	SRA:SRR4235565	https://www.encodeproject.org/files/ENCFF183MGA/@@download/ENCFF183MGA.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2014/09/27/8147ae80-030a-496d-a446-77882cf9a4c7/ENCFF183MGA.fastq.gz		mismatched file status		file validation error
